Bucket 8 (8):
4,12,3,7,2,13,3,3,4,4,0 [Linha: 9441]
3,1,1,5,2,6,2,7,1,2,0 [Linha: 9443]
3,5,1,4,1,3,4,13,3,2,0 [Linha: 9444]
3,6,1,3,2,13,1,10,3,4,0 [Linha: 9445]
3,7,4,6,3,11,4,2,4,12,0 [Linha: 9448]
2,13,1,8,3,2,4,11,1,4,0 [Linha: 9449]
1,7,3,2,3,9,4,12,3,5,0 [Linha: 9450]
4,10,4,8,2,6,1,7,1,4,0 [Linha: 9451]
3,10,1,7,4,1,2,12,4,11,0 [Linha: 9456]
1,10,2,13,3,4,3,8,3,7,0 [Linha: 9458]
2,13,2,1,2,4,4,7,2,11,0 [Linha: 9461]
3,10,3,11,4,13,4,3,3,6,0 [Linha: 9463]
3,13,2,8,4,4,2,12,4,3,0 [Linha: 9464]
3,12,4,6,2,3,3,10,1,1,0 [Linha: 9465]
2,1,1,8,1,11,1,10,4,6,0 [Linha: 9467]
2,6,3,9,1,12,1,2,3,8,0 [Linha: 9468]
4,5,4,9,1,8,2,11,3,1,0 [Linha: 9469]
3,12,1,5,2,13,2,1,1,2,0 [Linha: 9475]
4,4,4,8,2,5,4,6,1,10,0 [Linha: 9476]
2,10,2,3,2,4,1,2,2,12,0 [Linha: 9477]
4,3,2,5,2,9,1,8,2,4,0 [Linha: 9478]
1,8,3,12,4,4,4,11,1,13,0 [Linha: 9481]
2,10,4,4,3,7,4,8,3,1,0 [Linha: 9482]
3,2,1,13,3,7,3,5,2,10,0 [Linha: 9485]
3,3,4,2,4,8,3,11,3,1,0 [Linha: 9489]
2,13,4,4,2,12,4,5,3,8,0 [Linha: 9490]
1,6,3,12,3,8,3,5,1,4,0 [Linha: 9495]
4,12,1,13,1,9,4,1,3,6,0 [Linha: 9497]
3,11,2,10,1,2,3,8,4,4,0 [Linha: 9499]
2,2,3,11,4,8,2,13,4,9,0 [Linha: 9500]
3,7,4,6,3,8,3,2,2,11,0 [Linha: 9504]
2,2,3,4,1,7,1,5,4,10,0 [Linha: 9505]
1,13,3,8,4,3,2,9,1,1,0 [Linha: 9509]
2,13,2,8,4,5,3,7,2,9,0 [Linha: 9514]
2,6,4,12,1,3,1,8,2,13,0 [Linha: 9517]
1,10,1,12,1,13,3,11,4,8,0 [Linha: 9518]
2,8,1,2,3,7,2,12,4,1,0 [Linha: 9522]
1,12,2,4,4,11,4,7,2,8,0 [Linha: 9524]
1,2,1,10,3,6,4,8,3,12,0 [Linha: 9525]
1,9,3,10,3,7,1,13,3,1,0 [Linha: 9526]
1,2,4,13,2,6,2,9,1,7,0 [Linha: 9528]
3,2,2,9,1,3,3,5,2,7,0 [Linha: 9531]
4,6,2,11,1,4,3,9,1,10,0 [Linha: 9532]
1,10,2,1,3,3,2,4,2,5,0 [Linha: 9533]
1,8,4,12,1,7,4,10,1,2,0 [Linha: 9537]
1,8,3,9,2,3,1,5,3,4,0 [Linha: 9541]
3,3,1,6,1,7,2,13,2,9,0 [Linha: 9543]
3,3,4,12,2,10,3,2,3,1,0 [Linha: 9546]
2,4,4,6,4,7,2,10,3,8,0 [Linha: 9547]
2,10,4,8,2,1,2,5,2,11,0 [Linha: 9548]
3,8,1,11,1,9,4,4,3,5,0 [Linha: 9554]
4,4,4,3,2,5,1,1,2,7,0 [Linha: 9556]
4,1,1,6,3,11,4,13,1,9,0 [Linha: 9557]
1,13,4,1,2,8,3,4,1,11,0 [Linha: 9558]
4,8,4,3,4,1,3,9,3,10,0 [Linha: 9559]
3,5,2,1,2,4,1,12,1,2,0 [Linha: 9561]
1,4,1,1,3,12,3,2,1,9,0 [Linha: 9563]
3,5,1,3,2,13,3,9,2,4,0 [Linha: 9564]
1,11,1,9,1,5,3,2,2,4,0 [Linha: 9565]
2,9,2,5,1,13,2,7,2,12,0 [Linha: 9566]
1,12,1,1,1,4,4,2,3,8,0 [Linha: 9567]
2,2,4,4,1,8,3,5,3,6,0 [Linha: 9569]
3,13,4,11,2,4,1,5,3,12,0 [Linha: 9571]
4,10,1,9,3,5,2,2,4,1,0 [Linha: 9573]
4,6,2,7,4,9,2,8,4,13,0 [Linha: 9575]
4,7,3,12,1,13,1,9,2,6,0 [Linha: 9577]
1,8,3,3,4,11,2,7,2,10,0 [Linha: 9579]
2,6,2,8,2,9,4,4,3,7,0 [Linha: 9582]
2,13,1,7,3,10,3,2,4,3,0 [Linha: 9583]
3,8,1,10,4,2,1,1,3,7,0 [Linha: 9585]
3,6,2,9,2,5,2,10,4,11,0 [Linha: 9587]
3,1,2,13,4,4,2,8,1,3,0 [Linha: 9588]
4,4,1,11,1,8,2,1,4,7,0 [Linha: 9591]
3,9,3,13,2,1,3,3,1,11,0 [Linha: 9592]
3,8,4,13,4,2,2,9,1,11,0 [Linha: 9594]
1,10,1,13,2,8,2,4,1,11,0 [Linha: 9595]
3,5,3,11,4,12,4,1,4,8,0 [Linha: 9597]
2,4,1,2,1,13,3,5,3,10,0 [Linha: 9599]
4,4,4,11,4,5,2,12,1,10,0 [Linha: 9602]
2,4,1,10,1,6,1,1,1,5,0 [Linha: 9604]
4,3,2,8,2,6,3,4,4,12,0 [Linha: 9605]
1,13,1,2,2,8,2,7,3,3,0 [Linha: 9606]
1,13,4,4,1,8,3,12,3,1,0 [Linha: 9607]
4,2,3,4,2,6,2,13,4,5,0 [Linha: 9610]
1,6,3,2,2,10,3,3,1,9,0 [Linha: 9611]
4,8,4,11,3,5,4,3,4,6,0 [Linha: 9613]
1,9,4,12,4,8,3,1,1,6,0 [Linha: 9615]
3,3,2,9,3,7,2,6,2,11,0 [Linha: 9616]
3,7,2,10,3,4,3,11,1,13,0 [Linha: 9622]
1,1,4,13,4,7,1,5,2,8,0 [Linha: 9623]
2,8,1,11,1,3,3,1,1,12,0 [Linha: 9625]
4,10,2,12,1,1,3,7,3,6,0 [Linha: 9626]
4,7,2,5,1,3,3,12,2,9,0 [Linha: 9627]
4,11,4,6,3,7,2,9,3,2,0 [Linha: 9628]
3,13,2,10,1,8,2,9,3,3,0 [Linha: 9629]
4,11,3,6,1,9,1,2,4,13,0 [Linha: 9630]
1,1,3,11,1,8,3,2,3,6,0 [Linha: 9631]
4,9,3,2,2,6,3,13,2,4,0 [Linha: 9634]
3,3,3,5,2,12,3,13,2,7,0 [Linha: 9636]
3,12,1,13,1,4,1,2,3,7,0 [Linha: 9637]
4,11,4,5,2,7,4,10,3,1,0 [Linha: 9638]
1,10,3,2,3,13,1,12,2,8,0 [Linha: 9639]
1,5,2,10,1,4,1,1,2,6,0 [Linha: 9640]
3,3,2,8,3,9,2,4,1,5,0 [Linha: 9642]
4,10,3,1,3,2,4,8,4,11,0 [Linha: 9643]
1,3,1,11,4,5,4,9,3,12,0 [Linha: 9645]
3,8,3,12,2,7,3,4,4,9,0 [Linha: 9646]
2,6,3,2,4,10,1,3,1,5,0 [Linha: 9648]
4,9,3,1,1,4,3,10,2,8,0 [Linha: 9650]
3,10,1,8,1,5,4,12,3,13,0 [Linha: 9652]
3,5,1,12,1,1,3,6,2,13,0 [Linha: 9653]
4,12,4,8,1,2,4,4,2,13,0 [Linha: 9656]
2,4,4,13,2,5,1,7,4,10,0 [Linha: 9658]
4,5,1,6,1,3,1,9,1,8,0 [Linha: 9660]
4,11,2,1,3,13,4,3,1,8,0 [Linha: 9661]
4,1,3,12,2,11,2,3,4,6,0 [Linha: 9662]
3,11,3,1,4,5,3,7,1,9,0 [Linha: 9667]
2,12,1,3,2,8,3,6,4,2,0 [Linha: 9668]
4,2,4,8,3,3,4,6,1,7,0 [Linha: 9669]
2,2,2,11,1,1,4,4,3,12,0 [Linha: 9670]
4,13,3,10,3,1,4,2,2,9,0 [Linha: 9671]
1,7,4,2,2,8,3,13,4,5,0 [Linha: 9672]
3,13,4,8,3,5,4,6,1,9,0 [Linha: 9673]
1,5,3,6,4,12,2,1,1,10,0 [Linha: 9679]
4,10,1,1,1,2,4,4,4,11,0 [Linha: 9680]
2,9,3,4,3,6,3,12,2,1,0 [Linha: 9681]
4,9,1,3,4,13,3,5,4,2,0 [Linha: 9682]
3,7,1,6,1,11,1,13,4,12,0 [Linha: 9684]
3,7,2,6,1,8,1,2,2,12,0 [Linha: 9685]
3,11,3,7,4,5,3,8,1,4,0 [Linha: 9687]
4,1,1,10,4,11,1,6,2,4,0 [Linha: 9688]
1,3,3,12,2,1,4,13,3,4,0 [Linha: 9689]
1,3,2,11,1,9,4,1,3,4,0 [Linha: 9690]
2,3,4,10,1,1,3,11,3,6,0 [Linha: 9692]
2,6,3,7,1,13,2,10,2,1,0 [Linha: 9698]
4,9,4,13,2,6,3,3,2,10,0 [Linha: 9699]
1,9,4,10,1,12,4,6,3,2,0 [Linha: 9700]
3,12,4,13,3,6,1,2,1,11,0 [Linha: 9702]
1,2,3,11,2,6,4,7,1,13,0 [Linha: 9706]
4,4,3,1,1,9,3,7,2,3,0 [Linha: 9707]
2,5,3,10,4,3,3,11,4,1,0 [Linha: 9708]
4,13,1,2,3,5,3,4,1,10,0 [Linha: 9710]
2,11,2,4,2,13,4,1,2,2,0 [Linha: 9711]
2,4,1,12,4,2,1,1,1,3,0 [Linha: 9715]
4,13,2,5,3,7,4,3,3,8,0 [Linha: 9717]
2,13,3,3,3,7,3,5,1,11,0 [Linha: 9720]
2,11,3,3,4,7,2,6,2,1,0 [Linha: 9723]
2,13,4,5,3,12,1,6,3,3,0 [Linha: 9724]
3,8,2,13,1,12,1,1,3,7,0 [Linha: 9725]
3,12,2,9,4,4,2,1,1,13,0 [Linha: 9727]
4,8,4,13,3,6,4,11,2,9,0 [Linha: 9728]
2,6,2,4,2,11,4,10,4,3,0 [Linha: 9729]
3,1,3,5,4,2,2,9,4,3,0 [Linha: 9730]
1,7,3,6,2,3,1,8,3,10,0 [Linha: 9733]
1,8,3,10,2,1,4,5,1,9,0 [Linha: 9735]
3,10,3,7,1,8,4,11,2,12,0 [Linha: 9740]
3,6,2,7,2,5,2,4,4,1,0 [Linha: 9741]
1,2,1,6,1,3,2,13,1,10,0 [Linha: 9742]
1,6,1,11,2,2,3,7,4,8,0 [Linha: 9746]
1,6,3,8,4,13,2,2,2,7,0 [Linha: 9751]
2,13,4,6,3,10,1,12,2,5,0 [Linha: 9755]
2,8,1,3,1,7,2,5,3,4,0 [Linha: 9756]
1,13,1,12,4,11,1,4,2,5,0 [Linha: 9758]
3,7,2,13,3,5,4,1,4,11,0 [Linha: 9763]
3,8,4,7,1,5,1,1,1,13,0 [Linha: 9765]
3,11,2,6,4,5,4,7,4,8,0 [Linha: 9768]
4,10,3,3,4,12,2,1,4,6,0 [Linha: 9769]
4,3,2,1,2,7,4,6,2,5,0 [Linha: 9779]
4,5,1,1,1,2,3,6,4,13,0 [Linha: 9782]
4,9,1,11,4,8,4,5,4,3,0 [Linha: 9783]
1,2,2,1,4,13,1,11,1,3,0 [Linha: 9785]
3,5,4,2,1,1,2,6,1,12,0 [Linha: 9786]
1,7,4,4,4,12,2,2,2,13,0 [Linha: 9787]
1,6,4,8,3,11,3,9,2,1,0 [Linha: 9790]
1,12,3,8,3,2,2,11,2,10,0 [Linha: 9793]
1,4,4,7,3,3,4,13,2,12,0 [Linha: 9794]
1,8,2,2,2,13,2,10,4,6,0 [Linha: 9796]
1,6,2,9,4,8,4,3,4,2,0 [Linha: 9800]
4,9,2,7,2,13,1,3,4,1,0 [Linha: 9802]
4,2,3,3,2,11,2,12,2,10,0 [Linha: 9803]
2,5,2,6,4,9,2,7,4,1,0 [Linha: 9806]
3,12,1,1,2,9,4,10,2,2,0 [Linha: 9810]
4,12,3,9,2,6,1,3,3,8,0 [Linha: 9811]
4,6,2,9,3,2,3,3,3,12,0 [Linha: 9814]
3,10,4,3,2,11,2,13,2,5,0 [Linha: 9816]
1,13,2,8,1,12,4,6,2,10,0 [Linha: 9817]
1,3,1,8,4,10,1,6,4,12,0 [Linha: 9818]
2,11,3,4,4,1,2,5,2,10,0 [Linha: 9819]
1,3,2,4,1,11,2,9,2,5,0 [Linha: 9820]
1,2,1,10,1,12,2,1,1,13,0 [Linha: 9821]
2,1,4,6,2,5,4,12,4,2,0 [Linha: 9825]
3,4,2,2,2,5,2,12,1,3,0 [Linha: 9828]
3,10,3,8,4,3,2,11,4,1,0 [Linha: 9829]
3,2,1,11,1,4,3,6,4,10,0 [Linha: 9830]
1,6,2,2,2,12,2,10,1,11,0 [Linha: 9832]
4,2,1,3,3,12,3,10,3,5,0 [Linha: 9833]
4,10,1,5,1,12,4,1,1,9,0 [Linha: 9836]
2,7,2,13,3,9,1,3,2,2,0 [Linha: 9837]
3,6,1,11,3,7,4,9,3,3,0 [Linha: 9840]
3,3,3,4,1,2,3,9,2,5,0 [Linha: 9841]
4,8,4,6,2,5,3,7,4,10,0 [Linha: 9842]
1,11,3,10,1,3,2,7,2,1,0 [Linha: 9843]
3,9,3,13,1,6,4,2,1,12,0 [Linha: 9845]
2,12,2,11,2,8,1,1,4,9,0 [Linha: 9846]
1,13,4,1,1,6,3,9,4,12,0 [Linha: 9848]
3,4,4,5,3,3,2,6,3,1,0 [Linha: 9850]
4,11,4,1,4,9,2,13,1,12,0 [Linha: 9854]
1,1,3,7,1,13,1,9,1,10,0 [Linha: 9856]
2,13,3,3,2,5,2,8,2,4,0 [Linha: 9860]
1,3,1,13,3,9,2,7,1,1,0 [Linha: 9869]
2,13,3,1,2,7,1,6,2,2,0 [Linha: 9871]
3,6,4,5,1,11,4,12,1,10,0 [Linha: 9872]
4,8,3,1,3,10,3,2,4,5,0 [Linha: 9873]
2,9,4,4,2,1,3,10,2,8,0 [Linha: 9876]
1,6,2,11,3,13,4,10,2,12,0 [Linha: 9877]
2,8,2,11,2,12,4,4,3,7,0 [Linha: 9878]
1,2,1,4,2,13,4,10,2,5,0 [Linha: 9881]
3,2,2,11,4,10,1,8,4,4,0 [Linha: 9883]
2,11,3,10,4,4,4,12,3,1,0 [Linha: 9889]
3,9,4,10,3,13,2,4,2,6,0 [Linha: 9890]
4,10,2,8,3,6,1,1,4,12,0 [Linha: 9891]
2,3,1,9,3,12,1,8,2,6,0 [Linha: 9892]
4,3,4,10,2,9,3,13,1,12,0 [Linha: 9893]
4,9,1,10,4,2,3,12,1,1,0 [Linha: 9897]
2,8,3,6,2,9,2,13,4,5,0 [Linha: 9899]
2,7,1,9,2,4,3,6,3,8,0 [Linha: 9902]
3,9,2,8,1,12,2,4,3,1,0 [Linha: 9903]
1,4,3,8,3,10,4,13,1,9,0 [Linha: 9904]
3,13,4,2,2,7,2,12,2,5,0 [Linha: 9906]
4,1,1,8,2,13,3,9,4,11,0 [Linha: 9907]
3,1,3,10,4,7,1,4,1,13,0 [Linha: 9910]
3,11,1,12,1,1,4,5,3,7,0 [Linha: 9911]
3,6,2,3,2,10,2,7,1,13,0 [Linha: 9917]
2,6,3,13,4,10,2,8,1,5,0 [Linha: 9918]
4,8,1,13,3,4,1,6,3,9,0 [Linha: 9920]
1,7,3,11,1,13,3,3,2,9,0 [Linha: 9921]
4,13,4,6,3,4,1,9,3,2,0 [Linha: 9922]
2,3,3,10,4,9,4,7,1,2,0 [Linha: 9924]
3,3,2,10,3,9,4,4,4,11,0 [Linha: 9925]
2,11,4,8,3,3,2,4,4,5,0 [Linha: 9926]
1,2,1,7,1,1,4,9,3,6,0 [Linha: 9927]
3,10,2,1,1,5,2,3,1,13,0 [Linha: 9928]
2,6,3,10,4,1,2,3,4,12,0 [Linha: 9929]
1,3,4,1,3,2,2,7,1,4,0 [Linha: 9933]
4,2,2,12,1,9,4,10,1,5,0 [Linha: 9935]
2,9,4,1,1,10,3,13,1,6,0 [Linha: 9937]
2,8,4,9,4,1,2,10,4,12,0 [Linha: 9939]
2,10,3,2,1,3,1,5,3,4,0 [Linha: 9940]
1,10,1,6,1,3,2,9,3,8,0 [Linha: 9941]
1,4,2,6,3,13,4,9,4,2,0 [Linha: 9945]
2,1,3,7,1,8,3,13,1,4,0 [Linha: 9947]
1,3,3,4,2,13,4,9,1,2,0 [Linha: 9951]
1,11,2,4,4,10,3,8,1,3,0 [Linha: 9953]
2,8,4,5,3,6,4,2,4,11,0 [Linha: 9956]
3,9,3,5,2,8,2,7,1,2,0 [Linha: 9958]
1,5,2,10,1,7,3,8,1,2,0 [Linha: 9960]
4,9,3,12,1,5,3,8,3,2,0 [Linha: 9961]
3,5,4,2,2,7,3,13,3,6,0 [Linha: 9962]
3,12,2,5,4,1,2,2,1,4,0 [Linha: 9963]
4,13,4,3,3,7,4,8,1,2,0 [Linha: 9965]
2,9,2,5,3,10,4,2,2,6,0 [Linha: 9968]
4,7,4,4,2,13,4,11,2,8,0 [Linha: 9973]
3,4,4,1,1,12,3,10,2,7,0 [Linha: 9974]
1,12,2,9,3,13,1,11,2,8,0 [Linha: 9975]
1,1,1,3,1,2,3,7,4,10,0 [Linha: 9976]
2,2,2,12,3,11,2,10,2,3,0 [Linha: 9977]
1,4,2,12,2,10,3,11,2,3,0 [Linha: 9980]
2,8,1,3,4,11,3,7,4,6,0 [Linha: 9981]
4,8,2,2,3,5,4,11,3,6,0 [Linha: 9984]
1,6,4,5,1,9,1,8,3,11,0 [Linha: 9986]
2,4,1,5,1,11,3,13,1,3,0 [Linha: 9988]
3,1,1,11,3,6,4,10,2,9,0 [Linha: 9989]
2,5,2,6,1,2,4,8,4,4,0 [Linha: 9991]
3,8,3,9,1,1,4,4,1,5,0 [Linha: 9992]
1,8,2,6,1,9,2,12,2,5,0 [Linha: 9994]
1,3,3,9,1,6,3,4,2,8,0 [Linha: 9995]
1,10,2,8,2,9,2,7,1,2,0 [Linha: 9996]
1,9,1,10,2,8,2,7,2,3,0 [Linha: 9998]
1,5,1,10,1,7,2,13,1,8,0 [Linha: 10000]
Suporte: 0.4988

Bucket 1 (1):
1,13,2,10,3,6,4,10,1,7,1 [Linha: 1]
2,11,2,8,3,8,1,9,1,7,1 [Linha: 3]
2,6,1,10,1,1,3,5,4,6,1 [Linha: 7]
1,2,3,3,4,2,2,12,2,11,1 [Linha: 11]
2,8,2,6,1,5,4,6,2,13,1 [Linha: 17]
2,1,3,6,4,6,1,9,4,12,1 [Linha: 18]
2,8,4,10,2,2,2,6,1,8,1 [Linha: 19]
1,11,1,9,1,2,2,11,2,1,1 [Linha: 20]
4,11,4,5,3,3,4,8,3,8,1 [Linha: 21]
2,12,3,11,4,11,3,1,4,6,1 [Linha: 24]
3,3,4,12,3,12,4,13,3,1,1 [Linha: 26]
4,4,1,13,3,2,2,7,1,2,1 [Linha: 28]
4,10,3,1,1,6,4,4,2,1,1 [Linha: 30]
2,6,1,6,1,2,4,11,4,8,1 [Linha: 31]
4,5,1,11,3,1,1,6,4,1,1 [Linha: 33]
4,3,1,6,3,13,2,13,4,10,1 [Linha: 42]
1,6,2,7,3,6,3,2,1,9,1 [Linha: 49]
3,11,3,9,3,13,4,13,2,2,1 [Linha: 51]
3,5,4,3,4,1,4,8,1,3,1 [Linha: 52]
1,6,4,9,3,11,2,11,4,3,1 [Linha: 54]
3,2,4,8,4,11,2,11,4,13,1 [Linha: 58]
4,11,2,4,1,3,1,6,2,3,1 [Linha: 59]
3,10,3,4,3,3,4,5,1,5,1 [Linha: 64]
2,11,1,4,4,13,3,9,3,11,1 [Linha: 65]
4,3,1,13,3,9,3,3,1,12,1 [Linha: 69]
2,3,2,6,1,4,2,5,4,6,1 [Linha: 72]
3,11,3,7,4,7,4,8,3,3,1 [Linha: 74]
1,3,4,9,3,13,2,9,1,2,1 [Linha: 75]
4,1,3,10,3,9,2,10,1,2,1 [Linha: 76]
1,3,2,1,3,7,4,12,1,1,1 [Linha: 77]
3,13,1,6,3,9,2,9,2,5,1 [Linha: 78]
1,11,2,5,1,7,1,10,2,11,1 [Linha: 79]
3,6,3,8,4,11,2,11,4,5,1 [Linha: 84]
3,8,2,9,4,10,2,6,1,6,1 [Linha: 89]
2,7,2,2,1,6,2,6,4,10,1 [Linha: 92]
3,9,1,7,2,3,3,12,2,12,1 [Linha: 93]
2,13,4,11,3,1,4,12,3,12,1 [Linha: 96]
2,11,4,3,3,10,3,8,1,3,1 [Linha: 97]
2,13,2,10,2,9,1,13,1,7,1 [Linha: 98]
4,9,3,12,3,9,4,3,1,11,1 [Linha: 99]
3,3,4,1,4,3,4,9,2,12,1 [Linha: 101]
2,7,4,9,2,10,3,7,4,5,1 [Linha: 102]
1,2,2,11,4,11,1,12,2,1,1 [Linha: 107]
3,3,2,1,2,13,4,13,3,7,1 [Linha: 109]
1,2,4,7,3,9,1,9,4,11,1 [Linha: 110]
3,2,1,10,4,12,2,10,4,3,1 [Linha: 114]
2,10,4,8,4,7,2,7,2,1,1 [Linha: 115]
2,6,1,7,3,1,4,4,3,6,1 [Linha: 116]
4,9,1,9,2,6,1,1,4,5,1 [Linha: 117]
4,4,2,3,2,2,1,8,1,2,1 [Linha: 120]
4,4,3,5,1,5,4,11,1,13,1 [Linha: 124]
4,6,2,8,2,9,4,3,3,9,1 [Linha: 125]
1,7,3,7,1,11,4,2,2,12,1 [Linha: 127]
1,6,2,9,2,7,2,6,4,12,1 [Linha: 128]
2,1,4,1,2,12,4,8,4,9,1 [Linha: 129]
4,2,3,3,3,7,4,10,3,10,1 [Linha: 130]
2,3,3,9,3,13,3,8,4,8,1 [Linha: 131]
1,12,1,4,1,7,4,8,2,7,1 [Linha: 132]
4,5,3,5,3,12,3,13,3,10,1 [Linha: 133]
2,8,2,5,1,10,4,5,1,4,1 [Linha: 134]
2,8,1,7,1,6,4,11,3,7,1 [Linha: 135]
2,8,3,8,3,12,1,7,1,9,1 [Linha: 136]
2,5,3,12,3,9,4,3,2,3,1 [Linha: 137]
1,4,2,7,1,1,2,1,1,6,1 [Linha: 139]
3,11,2,6,4,7,2,2,3,7,1 [Linha: 141]
3,10,4,12,1,6,1,12,3,2,1 [Linha: 143]
4,13,2,8,1,12,3,11,3,8,1 [Linha: 145]
2,10,3,2,1,1,2,11,3,10,1 [Linha: 147]
4,2,3,8,2,2,1,13,1,12,1 [Linha: 150]
2,10,3,1,1,6,2,6,2,8,1 [Linha: 153]
3,11,3,1,1,11,2,9,2,7,1 [Linha: 157]
2,13,1,3,2,1,4,13,3,7,1 [Linha: 158]
1,9,1,4,2,8,1,8,1,1,1 [Linha: 160]
3,2,3,12,4,13,4,3,4,2,1 [Linha: 162]
4,9,2,4,2,13,3,7,2,7,1 [Linha: 163]
2,1,2,12,3,7,1,2,2,2,1 [Linha: 165]
3,9,1,1,4,9,3,6,3,11,1 [Linha: 168]
4,3,1,5,4,7,1,7,3,1,1 [Linha: 169]
1,12,2,3,2,2,1,4,2,12,1 [Linha: 175]
2,6,2,5,4,13,4,6,4,12,1 [Linha: 177]
1,1,2,12,4,2,2,7,4,1,1 [Linha: 179]
1,2,4,3,1,10,4,2,1,4,1 [Linha: 186]
1,6,4,7,2,8,3,8,4,3,1 [Linha: 189]
1,6,4,3,1,2,4,9,2,9,1 [Linha: 190]
3,8,1,13,2,1,4,8,1,11,1 [Linha: 191]
1,5,2,5,1,1,3,6,1,9,1 [Linha: 195]
1,11,1,4,2,1,3,1,1,5,1 [Linha: 200]
4,4,1,8,4,1,3,12,4,12,1 [Linha: 201]
3,4,2,11,1,7,3,5,1,11,1 [Linha: 202]
3,1,3,4,2,1,2,8,1,5,1 [Linha: 203]
1,4,2,10,4,5,3,4,4,3,1 [Linha: 204]
2,1,3,8,4,2,1,8,2,10,1 [Linha: 205]
2,11,1,2,2,12,1,13,4,11,1 [Linha: 209]
2,3,4,3,2,1,4,11,1,8,1 [Linha: 210]
4,6,2,8,2,10,1,6,4,1,1 [Linha: 211]
2,5,2,13,3,5,4,6,3,12,1 [Linha: 214]
3,7,2,8,3,12,2,9,1,8,1 [Linha: 215]
3,2,4,2,4,7,1,13,1,5,1 [Linha: 216]
4,2,4,3,3,3,3,9,4,13,1 [Linha: 217]
3,5,3,12,1,11,4,11,4,7,1 [Linha: 218]
3,1,4,13,1,10,3,5,1,5,1 [Linha: 219]
4,2,2,2,1,13,2,10,1,4,1 [Linha: 221]
1,1,3,6,2,4,2,5,2,6,1 [Linha: 222]
3,3,1,3,1,2,3,8,1,4,1 [Linha: 223]
3,13,2,12,1,5,4,8,1,8,1 [Linha: 225]
2,1,4,4,4,1,1,3,2,7,1 [Linha: 227]
4,10,1,3,4,5,4,12,2,12,1 [Linha: 230]
2,1,4,10,2,2,3,1,4,5,1 [Linha: 235]
1,2,4,11,4,1,3,13,3,2,1 [Linha: 236]
4,10,1,8,4,1,4,11,1,11,1 [Linha: 237]
1,12,4,3,2,10,1,1,2,3,1 [Linha: 239]
2,7,3,8,3,4,2,11,3,7,1 [Linha: 252]
4,2,3,13,2,6,1,8,3,6,1 [Linha: 253]
1,9,1,3,1,1,2,2,4,2,1 [Linha: 254]
1,11,3,12,1,7,4,9,2,11,1 [Linha: 256]
2,11,3,4,3,9,2,4,1,8,1 [Linha: 259]
2,6,4,12,3,1,2,2,4,6,1 [Linha: 265]
4,7,2,4,1,4,1,12,1,8,1 [Linha: 268]
1,5,4,12,2,12,4,2,2,6,1 [Linha: 270]
2,1,3,4,1,7,4,4,3,2,1 [Linha: 273]
1,11,1,1,3,8,2,5,3,1,1 [Linha: 275]
4,7,2,7,2,11,2,2,3,9,1 [Linha: 280]
2,6,2,8,2,2,4,13,1,13,1 [Linha: 281]
3,9,2,3,3,7,4,4,3,3,1 [Linha: 283]
1,6,3,6,1,11,1,9,4,1,1 [Linha: 286]
2,5,4,10,3,13,3,5,1,12,1 [Linha: 289]
2,4,3,12,1,3,2,12,3,8,1 [Linha: 291]
2,5,4,3,4,4,2,11,2,4,1 [Linha: 292]
2,1,2,11,3,7,1,11,3,10,1 [Linha: 295]
1,4,1,13,4,13,3,7,4,2,1 [Linha: 297]
1,4,1,8,3,2,3,4,4,3,1 [Linha: 304]
1,13,3,5,1,6,2,6,4,12,1 [Linha: 306]
2,8,2,11,1,9,3,11,2,10,1 [Linha: 307]
3,4,1,6,1,12,4,12,1,11,1 [Linha: 309]
2,2,4,4,4,6,1,2,3,7,1 [Linha: 313]
2,10,1,8,3,6,2,6,3,5,1 [Linha: 314]
1,5,3,10,4,4,2,12,2,10,1 [Linha: 315]
2,8,1,10,3,2,1,3,3,10,1 [Linha: 316]
1,12,3,12,1,7,2,10,4,1,1 [Linha: 318]
2,6,1,3,2,2,2,5,3,5,1 [Linha: 319]
4,8,4,10,2,8,1,11,3,5,1 [Linha: 324]
4,10,2,1,1,5,4,1,3,7,1 [Linha: 326]
1,13,4,8,1,1,4,10,2,13,1 [Linha: 328]
1,4,3,11,4,10,2,8,3,4,1 [Linha: 329]
2,7,1,6,2,8,2,13,1,8,1 [Linha: 331]
2,10,2,12,4,8,1,9,3,9,1 [Linha: 332]
1,3,2,3,4,1,2,11,3,13,1 [Linha: 335]
2,5,1,7,1,6,4,9,3,9,1 [Linha: 336]
4,13,4,4,1,10,2,11,1,11,1 [Linha: 338]
3,1,1,8,2,11,2,8,1,4,1 [Linha: 339]
3,5,4,3,3,9,1,10,2,10,1 [Linha: 341]
2,3,4,2,4,11,1,11,3,12,1 [Linha: 343]
1,8,4,2,3,8,3,5,2,10,1 [Linha: 346]
3,4,2,12,3,11,3,12,3,10,1 [Linha: 347]
1,2,2,8,2,5,4,8,1,11,1 [Linha: 348]
1,12,3,12,1,4,1,1,4,6,1 [Linha: 351]
1,6,2,1,2,12,4,1,2,11,1 [Linha: 352]
4,6,4,4,3,12,3,9,2,12,1 [Linha: 356]
4,9,1,7,2,8,1,3,3,7,1 [Linha: 358]
4,4,4,12,4,11,3,10,1,10,1 [Linha: 359]
1,2,3,10,3,3,2,10,3,7,1 [Linha: 360]
2,1,2,6,1,3,4,6,3,11,1 [Linha: 362]
